index_type,num_partition,num_random_clusters,min_size_cluters,max_mst_degree,build_time,index_size,num_queries,efq,query_time,comparison,recall
hcnng,1,10,750,5,70.3926,74254656,10000,200,0.77276,37790872,0.95025
hcnng,1,10,750,5,70.3926,74254656,10000,210,0.826486,39628440,0.95186
hcnng,1,10,750,5,70.3926,74254656,10000,220,0.85886,41466857,0.95374
hcnng,1,10,750,5,70.3926,74254656,10000,230,0.939866,43302887,0.9557
hcnng,1,10,750,5,70.3926,74254656,10000,240,1.00325,45113138,0.95754
hcnng,1,10,750,5,70.3926,74254656,10000,250,1.08577,46974005,0.95898
hcnng,1,10,750,5,70.3926,74254656,10000,260,1.12325,48777620,0.9603
hcnng,1,10,750,5,70.3926,74254656,10000,270,1.21488,50631106,0.962
hcnng,1,10,750,5,70.3926,74254656,10000,280,1.27852,52444764,0.96302
hcnng,1,10,750,5,70.3926,74254656,10000,290,1.35275,54275347,0.9644
hcnng,1,10,750,5,70.3926,74254656,10000,300,1.4575,56094095,0.96522
hcnng,1,10,750,7,70.7915,73741336,10000,10,0.0549066,1935450,0.09484
